"GameId" "Date" "HomeTeam" "AwayTeam" "HomeGoals" "HomeShots" "AwayGoals" "AwayShots"
"644" 22293 "Game # 644. 22 February 2009, Sunday, " "" "Ak Bars Kazan" "1" "20" "4" "25"
"645" 22294 "Game # 645. 22 February 2009, Sunday, " "SKA Saint Petersburg" "Metallurg Magnitogorsk" "3" "30" "0" "16"
"646" 22295 "Game # 646. 22 February 2009, Sunday, " "Severstal Cherepovets" "Traktor Chelyabinsk" "3" "22" "0" "24"
"647" 22296 "Game # 647. 22 February 2009, Sunday, " "Lokomotiv Yaroslavl" "Salavat Yulaev Ufa" "3" "24" "1" "37"
"648" 22297 "Game # 648. 23 February 2009, Monday, " "Barys Astana" "Neftekhimik Nizhnekamsk" "6" "24" "5" "34"
"649" 22298 "Game # 649. 23 February 2009, Monday, " "Dinamo Riga" "Metallurg Novokuznetsk" "3" "25" "2" "22"
"650" 22299 "Game # 650. 23 February 2009, Monday, " "Dinamo Minsk" "Sibir Novosibirsk Region" "2" "21" "7" "23"
"651" 22300 "Game # 651. 23 February 2009, Monday, " "Dynamo M" "Amur Khabarovsk" "2" "31" "0" "34"
"652" 22301 "Game # 652. 23 February 2009, Monday, " "CSKA Moscow" "Torpedo Nizhny Novgorod" "4" "44" "2" "24"
"653" 22302 "Game # 653. 23 February 2009, Monday, " "Vityaz Moscow Region" "Atlant Moscow Region" "0" "38" "4" "25"
"654" 22303 "Game # 654. 24 February 2009, Tuesday, " "Avangard Omsk Region" "Ak Bars Kazan" "1" "39" "3" "22"
"655" 22304 "Game # 655. 24 February 2009, Tuesday, " "" "Lada" "0" "24" "2" "24"
"656" 22305 "Game # 656. 24 February 2009, Tuesday, " "SKA Saint Petersburg" "Traktor Chelyabinsk" "2" "31" "2" "20"
"657" 22306 "Game # 657. 24 February 2009, Tuesday, " "Severstal Cherepovets" "Salavat Yulaev Ufa" "0" "31" "4" "15"
"658" 22307 "Game # 658. 24 February 2009, Tuesday, " "Lokomotiv Yaroslavl" "Metallurg Magnitogorsk" "6" "23" "2" "26"
"659" 22308 "Game # 659. 24 February 2009, Tuesday, " "Spartak Moscow" "HC MVD" "5" "26" "2" "28"
"660" 22309 "Game # 660. 25 February 2009, Wednesday, " "Barys Astana" "Torpedo Nizhny Novgorod" "5" "31" "2" "33"
"661" 22310 "Game # 661. 25 February 2009, Wednesday, " "" "Neftekhimik Nizhnekamsk" "1" "16" "4" "22"
"662" 22311 "Game # 662. 25 February 2009, Wednesday, " "Dinamo Riga" "Amur Khabarovsk" "2" "26" "1" "19"
"663" 22312 "Game # 663. 25 February 2009, Wednesday, " "Dinamo Minsk" "Metallurg Novokuznetsk" "2" "35" "1" "22"
"664" 22313 "Game # 664. 25 February 2009, Wednesday, " "Dynamo M" "Sibir Novosibirsk Region" "3" "38" "4" "17"
"665" 22314 "Game # 665. 26 February 2009, Thursday, " "Atlant Moscow Region" "Spartak Moscow" "3" "33" "2" "36"
"666" 22315 "Game # 666. 26 February 2009, Thursday, " "Barys Astana" "Vityaz Moscow Region" "6" "40" "4" "35"
"667" 22316 "Game # 667. 26 February 2009, Thursday, " "SKA Saint Petersburg" "Salavat Yulaev Ufa" "5" "28" "4" "27"
"668" 22317 "Game # 668. 26 February 2009, Thursday, " "Severstal Cherepovets" "Metallurg Magnitogorsk" "1" "34" "2" "26"
"669" 22318 "Game # 669. 26 February 2009, Thursday, " "Lokomotiv Yaroslavl" "Traktor Chelyabinsk" "3" "41" "1" "36"
"670" 22319 "Game # 670. 26 February 2009, Thursday, " "Dinamo Riga" "Amur Khabarovsk" "0" "22" "1" "30"
"671" 22320 "Game # 671. 26 February 2009, Thursday, " "Dinamo Minsk" "Metallurg Novokuznetsk" "2" "29" "4" "24"
"672" 22321 "Game # 672. 26 February 2009, Thursday, " "CSKA Moscow" "HC MVD" "3" "30" "2" "26"
